tave,pr,wind_speed,rh,solar_rad
27.05,0.0,1.26,80.73,260.79
27.82,0.0,2.44,71.77,289.81
27.73,0.0,1.3,71.14,298.61
27.42,0.0,1.66,81.25,286.39
27.06,0.0,2.89,84.79,251.21
27.36,0.0,1.25,84.14,278.69
27.67,0.0,1.67,75.87,250.7
27.37,0.0,1.61,74.44,268.26
26.98,0.0,1.16,74.92,272.51
27.3,0.0,1.16,78.68,260.59
27.62,0.0,1.17,73.87,292.09
28.07,0.0,1.23,71.95,294.59
27.97,0.0,2.53,73.01,262.86
26.91,0.0,0.91,81.05,198.19
27.31,0.0,1.58,80.48,250.35
27.58,0.0,0.74,80.06,253.62
27.84,11.96,1.61,75.62,221.9
26.57,23.93,1.92,79.42,141.48
27.03,11.96,0.95,79.67,233.06
27.19,0.0,1.67,80.28,248.53
27.77,0.0,1.26,78.26,260.56
27.9,0.0,1.04,74.75,295.28
27.73,9.68,1.7,74.05,259.24
28.09,0.0,1.78,71.15,287.13
28.18,0.0,1.65,72.52,270.78
28.29,0.0,1.57,72.97,264.37
27.96,0.0,1.14,74.78,248.69
27.76,0.0,1.24,76.93,235.34
28.11,0.0,1.41,76.48,277.34
28.26,23.26,0.86,76.76,265.61
27.67,11.63,0.99,78.0,246.94
27.48,0.0,1.06,81.17,223.69
27.37,54.3,0.79,83.18,207.14
27.33,0.0,0.66,81.61,244.14
27.08,18.1,0.89,81.74,161.79
27.72,0.0,0.85,78.59,253.31
27.23,0.0,1.51,83.06,251.8
27.7,27.29,0.66,78.41,253.45
27.79,0.0,1.63,82.85,260.23
27.91,0.0,2.11,81.86,262.8
27.82,0.0,1.68,80.97,251.54
27.42,0.0,1.85,81.98,218.25
27.56,0.0,1.12,81.48,232.67
27.89,0.0,0.9,76.76,270.28
28.21,0.0,0.94,75.08,265.02
28.12,0.0,0.85,76.67,242.65
27.84,32.93,1.27,77.52,262.87
27.3,0.0,1.81,81.48,224.68
27.3,0.0,1.78,81.67,202.61
27.26,0.0,1.13,84.64,228.7
27.25,0.0,1.28,84.95,243.06
27.39,0.0,1.21,83.4,222.36
27.67,0.0,2.18,82.67,238.5
27.79,0.0,1.78,79.83,205.8
27.92,0.0,1.52,76.27,236.63
27.76,0.0,1.84,79.13,205.21
28.12,0.0,1.42,78.79,259.4
27.46,0.0,1.07,80.97,245.18
27.92,0.0,0.64,78.09,254.28
27.62,10.74,0.96,81.05,203.07
27.82,5.37,1.09,79.48,247.07
27.89,10.74,1.42,80.89,246.3
27.15,10.39,1.52,83.08,197.36
27.22,0.0,1.21,81.42,221.95
27.35,31.18,0.49,81.15,224.19
27.21,0.0,0.96,80.26,257.82
27.43,10.39,1.6,82.04,238.75
27.7,0.0,2.07,83.42,241.21
27.89,0.0,1.52,81.52,236.76
27.87,4.54,1.24,80.27,241.62
26.97,0.0,1.32,82.62,190.05
27.2,9.08,0.55,82.08,180.11
27.34,8.57,0.69,79.67,214.46
27.56,0.0,1.33,77.72,229.82
27.54,8.57,1.42,78.64,204.96
27.4,0.0,1.7,81.06,221.78
26.68,17.15,1.56,85.28,172.88
27.15,6.44,0.72,82.44,210.73
27.28,3.22,0.07,81.64,204.06
26.33,9.65,0.53,88.12,28.69
27.12,16.09,0.79,79.59,83.67
27.34,9.65,0.5,80.71,138.44
27.47,3.56,0.58,80.52,188.71
26.82,7.13,0.85,81.22,85.14
26.43,0.0,2.17,82.67,59.1
25.73,24.95,1.75,87.41,48.95
26.02,10.69,1.6,85.08,139.22
26.31,16.67,1.01,84.49,132.46
26.84,0.0,0.69,80.81,191.06
27.23,0.0,0.47,78.22,195.97
26.87,8.33,1.17,77.51,146.3
27.46,0.0,0.47,73.09,238.25
27.29,0.0,0.57,78.55,192.57
26.85,0.0,1.76,80.88,144.02
27.06,0.0,2.45,79.45,156.7
27.53,0.0,4.14,80.4,236.44
27.46,0.0,4.15,80.62,234.41
27.38,0.0,2.98,81.59,239.24
27.58,0.0,2.73,82.31,250.76
27.65,0.0,2.91,81.74,213.53
27.27,21.73,3.68,84.66,233.5
26.91,0.0,3.77,85.94,181.32
27.05,0.0,3.26,84.9,205.07
27.19,0.0,3.37,85.57,257.56
27.35,0.0,3.67,84.05,269.42
27.22,0.0,3.38,81.58,282.74
27.36,0.0,2.97,78.9,276.28
27.33,0.0,3.33,81.69,277.9
27.21,0.0,3.09,84.68,247.14
27.29,0.0,3.07,83.17,243.7
27.21,0.0,2.25,80.54,239.22
27.1,0.0,2.25,79.86,226.82
27.27,0.0,1.9,78.63,211.03
26.87,0.0,1.71,81.42,237.79
26.63,41.89,1.93,82.32,248.88
26.33,0.0,0.92,84.99,226.4
26.58,0.0,0.97,82.73,229.05
26.47,13.32,1.32,84.21,197.86
26.15,13.32,0.98,83.07,186.49
26.47,13.32,0.31,82.61,220.88
26.68,0.0,0.26,82.74,241.79
26.79,13.32,0.42,81.12,255.38
26.67,13.32,0.29,80.75,196.62
26.78,21.63,0.76,82.4,176.88
26.4,14.42,0.82,84.52,131.08
26.29,7.21,0.58,84.22,98.04
26.08,7.21,0.31,86.02,82.77
26.03,0.0,1.5,85.84,117.82
26.55,0.0,4.27,81.79,206.26
26.68,0.0,5.42,81.48,226.81
26.7,6.3,4.65,80.49,205.61
26.73,0.0,3.32,82.79,263.68
27.07,0.0,2.42,81.01,234.57
27.31,0.0,1.72,81.59,262.23
26.99,0.0,2.31,84.22,229.02
26.66,0.0,2.2,84.62,157.09
27.15,0.0,1.64,80.94,240.17
26.94,0.0,1.23,84.58,210.52
26.59,0.0,0.94,84.45,229.92
26.95,25.65,0.34,82.38,245.04
27.05,0.0,0.5,80.66,168.44
27.23,0.0,1.56,80.11,227.26
27.55,0.0,2.26,79.33,244.31
27.53,0.0,3.29,78.59,216.2
27.26,0.0,3.99,81.15,229.77
27.06,0.0,4.07,81.04,285.45
26.97,0.0,3.5,80.73,292.8
26.94,0.0,2.55,85.73,253.85
27.23,0.0,1.2,82.16,275.37
27.49,0.0,0.48,78.23,249.05
27.4,0.0,1.65,79.85,256.49
27.77,13.69,0.82,79.51,234.53
27.93,0.0,1.06,81.01,238.81
27.15,20.53,0.63,82.7,204.61
26.81,0.0,0.42,82.41,181.59
27.36,0.0,0.69,79.98,260.5
27.19,0.0,1.39,82.77,218.49
27.55,11.42,1.6,81.8,257.1
27.33,22.85,1.21,81.5,239.78
27.43,0.0,0.71,79.97,218.4
27.36,0.0,1.43,79.82,212.05
27.25,0.0,1.7,78.31,182.14
27.49,0.0,1.92,78.59,232.52
26.99,25.01,1.28,82.97,202.6
27.24,0.0,1.22,81.46,247.18
27.38,21.87,1.0,80.74,198.71
26.97,29.16,1.16,85.05,224.66
26.11,7.29,0.62,86.83,152.72
26.07,0.0,1.01,84.05,63.0
27.0,0.0,0.5,81.6,185.86
27.47,0.0,0.43,80.94,263.71
27.78,19.89,0.38,81.82,267.59
27.34,9.94,0.18,81.8,200.04
27.58,19.89,0.29,80.09,251.8
27.25,9.45,0.77,83.11,199.58
27.12,9.45,0.61,81.73,156.27
27.21,0.0,0.23,77.91,134.84
27.45,4.72,0.34,75.5,196.81
27.25,18.89,1.06,80.33,182.36
27.45,17.83,1.51,78.46,198.7
27.29,0.0,2.59,81.48,236.57
27.18,0.0,3.44,82.74,258.26
27.37,17.83,1.4,81.58,229.66
26.22,0.0,0.17,86.84,182.51
26.56,22.68,2.73,85.97,212.59
27.06,0.0,2.79,82.11,271.07
27.1,0.0,1.09,80.43,263.59
26.11,0.0,0.33,85.22,163.34
26.97,0.0,0.12,82.23,216.73
27.57,13.66,0.09,80.2,255.43
27.4,20.48,0.17,81.43,252.02
27.03,0.0,0.68,82.19,244.87
27.02,6.83,0.18,84.86,235.31
26.99,0.0,0.8,82.98,182.77
26.86,0.0,0.07,83.67,217.41
27.03,0.0,0.69,81.57,244.0
27.2,0.0,0.18,82.16,258.81
27.67,19.56,0.21,78.11,251.06
27.79,0.0,0.23,78.19,228.7
27.61,0.0,0.88,78.88,231.05
27.9,0.0,3.02,78.08,243.84
27.9,0.0,3.82,80.45,231.28
27.59,0.0,3.25,80.95,234.3
27.5,0.0,3.65,78.95,246.63
27.48,0.0,2.96,80.55,252.58
27.1,0.0,3.17,83.79,255.77
26.95,0.0,3.24,85.81,236.27
26.58,0.0,1.75,87.45,221.64
26.83,0.0,0.41,82.25,239.55
27.1,0.0,0.26,79.22,249.75
27.29,0.0,0.83,76.28,262.37
27.09,0.0,1.37,79.2,210.19
26.86,0.0,1.92,79.77,215.48
27.35,0.0,1.74,78.56,243.92
27.3,0.0,2.05,79.87,201.77
27.02,20.05,1.57,80.36,208.0
25.81,0.0,0.6,86.54,142.74
26.35,0.0,0.9,83.42,145.95
26.85,0.0,2.24,81.06,197.43
26.75,0.0,1.34,81.92,194.58
26.49,0.0,0.54,84.65,174.41
26.78,8.98,1.72,82.6,211.71
26.7,0.0,1.66,81.32,189.95
26.92,17.95,1.05,80.59,204.63
26.69,8.98,1.61,82.76,214.25
26.83,0.0,1.35,80.69,192.73
27.11,0.0,1.33,79.66,219.0
26.68,0.0,1.25,81.43,176.09
26.68,0.0,0.92,80.64,146.87
27.29,0.0,1.24,78.23,218.03
27.46,0.0,1.87,77.49,209.95
26.62,16.68,2.03,82.9,148.25
26.67,0.0,1.5,82.62,161.75
27.16,0.0,2.02,78.65,199.33
27.38,0.0,2.4,74.43,194.08
27.6,3.07,2.85,77.86,196.92
26.19,9.2,1.76,85.74,88.69
27.52,3.07,0.21,80.32,223.26
27.42,0.0,1.11,83.46,195.5
27.54,6.13,0.08,82.44,218.9
26.99,0.0,1.17,82.15,205.12
27.08,0.0,3.31,79.96,163.91
27.23,6.41,2.29,81.31,198.24
27.49,6.41,2.15,75.95,242.71
27.18,0.0,2.32,78.9,201.39
27.51,5.53,2.56,78.73,204.41
27.08,0.0,1.2,81.43,186.38
27.34,0.0,1.14,78.54,226.65
27.56,0.0,2.73,73.53,224.73
27.33,0.0,1.33,79.41,213.72
27.72,0.0,1.17,79.59,226.1
27.59,0.0,1.29,81.02,215.06
27.25,0.0,1.67,79.63,181.77
27.44,0.0,1.8,76.89,205.94
27.45,0.0,0.97,81.12,201.95
27.95,0.0,1.79,76.11,210.01
28.58,0.0,2.28,70.12,239.88
28.5,4.9,0.95,72.75,217.33
27.47,0.0,2.06,83.59,164.78
27.06,0.0,2.17,86.04,188.98
26.98,4.19,1.05,85.59,207.49
27.16,4.19,1.34,81.08,194.28
27.52,25.12,2.31,79.42,166.28
25.39,12.56,4.03,84.23,79.62
26.53,4.19,2.29,78.6,206.79
27.17,0.0,3.37,78.81,234.79
27.24,0.0,3.29,75.09,239.16
27.18,0.0,2.54,76.77,234.94
27.26,5.11,1.27,78.26,229.3
27.25,0.0,2.57,79.76,200.54
26.83,0.0,3.62,73.61,213.87
26.63,0.0,2.73,76.14,227.28
26.34,0.0,3.05,79.54,186.44
27.13,0.0,3.91,70.97,228.26
27.2,0.0,2.47,74.79,224.67
26.83,0.0,1.16,82.3,168.9
27.09,0.0,1.94,79.09,218.13
26.24,0.0,2.45,79.76,177.28
26.82,0.0,2.5,76.72,193.81
27.2,0.0,2.23,75.61,217.57
27.09,0.0,1.48,76.25,250.82
26.93,0.0,1.05,80.52,228.26
27.35,0.0,1.2,79.11,215.16
27.7,0.0,2.73,71.25,253.87
26.71,0.0,3.8,81.61,120.11
26.91,0.0,0.72,83.47,203.4
27.19,0.0,0.78,82.72,231.54
27.54,0.0,1.0,80.87,233.6
27.09,0.0,1.08,81.18,195.54
26.99,0.0,1.63,76.62,233.0
26.75,0.0,1.28,73.84,268.73
26.89,0.0,1.75,76.78,203.2
26.79,0.0,0.94,72.29,263.53
27.62,4.36,1.35,77.6,218.44
26.83,0.0,2.57,80.41,187.65
27.01,0.0,4.25,73.79,232.08
27.13,0.0,2.06,74.33,250.18
26.97,0.0,1.4,75.02,252.39
26.87,0.0,2.11,76.59,220.17
26.81,0.0,4.08,74.46,215.72
26.73,0.0,3.82,68.71,260.8
26.33,6.34,3.26,78.54,229.58
26.62,0.0,1.37,78.53,232.98
27.49,0.0,1.77,70.21,280.16
27.18,0.0,1.79,71.23,247.95
26.99,0.0,1.8,74.83,264.22
27.01,0.0,2.57,72.94,258.18
26.93,0.0,1.89,77.58,229.74
26.76,0.0,0.96,80.27,216.09
26.89,0.0,0.8,82.79,210.14
27.61,0.0,1.69,76.71,263.36
27.33,0.0,1.05,80.29,235.53
27.22,0.0,1.39,77.09,249.53
26.36,0.0,1.3,82.15,107.05
26.97,0.0,2.47,73.72,269.68
27.03,0.0,3.59,74.76,263.43
26.54,0.0,3.3,79.95,207.5
26.41,0.0,2.59,79.1,199.7
26.7,0.0,2.75,77.15,245.59
26.32,0.0,1.27,80.48,175.63
26.04,34.09,0.33,82.65,81.02
26.73,0.0,0.51,75.23,267.93
26.85,0.0,2.19,79.24,213.34
26.8,0.0,1.92,75.8,247.03
26.82,0.0,2.75,70.66,282.7
26.22,0.0,4.26,71.74,192.72
25.76,0.0,3.18,80.84,87.27
26.7,0.0,4.47,69.85,231.1
26.74,0.0,3.66,71.68,203.67
27.07,0.0,2.5,74.77,254.05
27.04,0.0,3.82,72.01,278.8
27.11,0.0,3.62,73.37,257.26
26.94,0.0,3.03,75.61,231.76
26.84,0.0,2.58,80.03,228.3
26.96,0.0,1.69,78.64,214.35
27.4,0.0,1.52,75.5,275.85
27.5,0.0,1.88,76.06,267.86
27.59,0.0,1.45,76.26,267.38
27.63,0.0,0.99,80.19,286.75
27.09,0.0,1.25,83.99,163.24
27.64,0.0,0.83,82.23,278.02
27.42,0.0,1.37,80.27,258.14
27.29,0.0,0.65,74.81,294.37
27.65,0.0,0.9,77.55,278.23
27.19,0.0,0.9,79.86,224.82
27.29,0.0,1.37,75.03,284.68
26.98,28.09,2.33,79.08,189.9
26.53,0.0,1.27,85.35,177.89
27.34,0.0,2.04,75.61,256.09
27.1,0.0,0.93,72.76,311.96
27.77,0.0,1.29,70.64,303.34
27.57,0.0,1.34,78.3,262.53
27.76,0.0,2.61,71.2,288.17
27.47,0.0,1.38,69.64,307.47
27.26,0.0,0.95,76.22,261.05
27.3,0.0,1.11,77.81,270.1
27.26,0.0,1.81,73.04,279.21
27.27,0.0,1.58,73.79,299.91
26.89,0.0,0.93,72.62,300.31
27.67,0.0,1.29,73.22,283.35
27.86,0.0,1.04,76.17,265.07
27.9,0.0,0.94,76.39,279.86
27.64,0.0,1.05,77.47,232.49
27.81,0.0,1.29,76.0,281.89
27.64,0.0,2.31,74.86,243.77
27.95,0.0,2.13,73.46,274.57
27.73,0.0,1.31,76.37,288.1
27.65,0.0,1.19,76.58,276.31
27.79,0.0,1.94,70.47,302.33
27.68,0.0,1.8,74.23,268.8
27.85,0.0,1.16,77.49,245.09
27.93,0.0,1.07,77.24,259.26
27.91,0.0,1.37,75.97,296.62
27.86,0.0,0.7,74.11,306.66
27.92,0.0,1.27,77.07,223.38
28.11,0.0,1.33,76.68,247.16
28.18,0.0,1.24,77.83,230.28
28.11,0.0,1.46,81.55,235.52
28.35,0.0,1.55,80.71,243.55
28.33,0.0,1.92,82.67,249.39
28.6,0.0,1.63,82.36,263.91
28.41,0.0,1.42,82.06,265.15
28.54,0.0,1.21,75.07,295.18
27.96,0.0,1.45,73.72,281.89
28.25,0.0,1.85,72.68,285.18
28.01,0.0,1.46,74.95,270.93
27.43,0.0,1.03,74.93,203.24
27.76,0.0,1.02,78.42,253.14
28.11,8.3,1.24,77.23,233.46
28.02,8.3,1.37,78.26,233.99
27.99,0.0,1.32,81.28,217.86
28.13,0.0,1.23,81.71,243.06
28.44,0.0,1.22,76.48,282.62
27.92,0.0,2.61,78.16,251.93
28.02,0.0,1.8,78.79,247.69
28.15,0.0,1.55,81.78,260.27
27.79,17.68,0.96,82.28,230.35
27.79,3.96,0.89,80.94,196.1
27.52,3.96,0.88,80.16,140.38
27.68,7.93,0.81,80.57,200.24
28.1,0.0,0.78,79.07,267.16
28.08,0.0,0.77,78.59,246.17
28.25,0.0,0.82,76.27,277.49
28.35,0.0,1.06,78.46,281.1
28.41,0.0,1.14,76.68,225.64
28.53,0.0,1.49,76.67,257.42
28.0,15.97,1.14,78.72,166.31
27.86,0.0,1.0,82.12,175.61
28.27,8.48,0.92,79.92,208.79
28.71,0.0,0.85,76.79,263.45
27.85,16.96,1.31,80.02,165.24
27.4,16.96,0.95,81.68,163.57
27.73,29.15,0.87,82.62,179.99
27.55,9.72,0.75,82.21,205.27
27.65,9.72,1.27,81.75,213.65
27.63,0.0,1.18,81.18,202.43
27.37,19.43,0.67,83.6,199.56
27.59,14.43,1.91,82.88,235.27
27.67,0.0,3.13,83.64,239.25
27.22,14.43,1.68,86.56,184.23
27.69,14.43,1.67,84.18,232.07
27.16,0.0,1.33,86.25,165.03
27.75,10.11,0.74,83.14,199.27
27.7,0.0,1.71,82.51,210.08
27.41,20.23,0.94,85.3,189.19
27.38,0.0,1.25,83.38,206.82
27.36,0.0,1.72,83.55,202.37
28.24,0.0,1.8,79.36,249.07
27.91,5.78,1.64,81.6,208.26
27.07,5.78,1.74,87.35,147.47
28.14,5.78,1.03,80.15,234.66
28.24,0.0,1.75,79.27,222.52
27.53,5.78,0.84,81.74,212.48
27.61,0.0,0.77,80.24,223.06
27.76,4.83,0.48,78.81,261.07
28.18,9.65,0.71,78.5,267.98
27.78,4.83,0.96,82.11,221.75
27.75,4.83,0.9,82.09,187.27
27.58,0.0,1.11,80.97,210.11
27.59,13.13,1.87,81.79,174.27
27.48,0.0,0.93,81.35,226.38
27.9,0.0,1.4,79.57,243.49
27.73,13.13,1.8,80.77,231.08
27.28,0.0,0.72,82.95,197.07
26.81,19.88,0.99,83.03,183.38
27.27,4.97,0.43,82.08,188.68
26.89,0.0,1.58,82.12,161.09
26.75,14.91,0.41,83.55,159.44
26.89,20.39,0.51,80.52,108.51
27.06,5.1,0.83,82.02,148.92
27.05,5.1,1.05,82.89,199.49
27.08,20.39,1.75,81.83,189.11
26.48,5.1,1.93,82.88,125.36
27.13,0.0,0.33,80.45,164.33
27.46,13.26,0.48,82.11,207.17
26.78,13.26,1.15,83.63,142.07
27.21,0.0,1.02,80.91,201.94
26.89,6.63,1.39,84.75,201.02
27.07,25.97,0.24,83.15,210.83
27.5,6.49,0.25,80.29,198.53
28.3,12.99,0.35,74.26,239.58
28.52,0.0,0.78,74.39,221.57
28.3,19.48,1.27,77.38,237.37
27.71,9.65,2.0,78.76,213.41
27.45,9.65,2.41,81.43,160.21
27.68,0.0,2.88,82.3,258.03
27.35,0.0,2.12,84.83,208.65
27.05,0.0,1.29,83.34,182.51
27.62,3.12,0.96,80.38,201.16
26.97,6.24,0.49,82.33,141.6
27.04,3.12,1.59,81.48,230.76
27.13,0.0,1.87,80.46,219.58
27.5,3.12,1.51,80.92,238.05
27.66,5.5,1.33,79.64,245.1
27.72,0.0,1.41,78.65,265.49
27.52,10.99,1.43,81.34,241.28
26.63,10.99,0.66,84.23,186.94
27.44,0.0,1.64,79.95,243.1
27.82,0.0,0.87,75.61,253.37
28.06,0.0,1.26,77.94,241.45
28.19,0.0,1.31,78.75,259.32
28.22,4.64,1.16,78.02,232.68
27.26,4.64,1.15,80.72,229.53
27.33,3.62,0.92,78.82,211.77
27.17,7.25,1.34,80.07,197.11
26.75,18.12,0.47,83.08,135.45
27.13,0.0,0.49,78.7,126.82
27.04,14.49,1.31,80.89,169.86
27.1,0.0,2.33,82.28,112.18
27.74,0.0,2.14,80.03,216.56
27.97,9.93,0.85,79.94,224.09
27.0,4.96,1.44,80.0,153.24
26.98,14.89,0.17,83.46,158.45
27.28,9.93,0.61,81.4,127.99
27.76,0.0,0.7,76.33,212.49
28.26,0.0,1.46,74.4,207.07
28.32,1.76,1.85,74.89,199.49
28.2,0.88,2.19,76.43,233.08
28.28,0.0,3.49,74.61,261.19
28.61,0.0,2.63,74.28,278.63
28.99,0.0,1.89,71.55,261.23
29.14,0.0,1.89,74.08,244.36
28.77,6.71,2.33,76.86,244.42
28.7,0.0,2.0,73.95,183.68
29.22,0.0,1.58,70.35,235.88
29.38,0.0,1.5,70.3,237.82
29.59,7.26,1.56,70.04,257.56
29.51,7.26,1.03,71.04,241.09
29.23,3.63,0.06,68.88,235.59
28.59,24.24,0.97,70.76,196.13
28.63,0.0,2.12,72.08,257.6
28.52,0.0,0.81,70.9,148.56
29.0,6.06,2.54,72.52,284.38
28.14,6.06,2.21,79.14,220.88
27.93,0.0,2.6,80.25,245.69
27.78,0.0,2.38,79.38,263.16
27.26,6.51,1.49,80.92,226.51
27.68,0.0,2.27,80.33,254.64
27.87,0.0,2.47,80.48,247.96
27.57,0.0,2.46,79.52,196.74
28.23,7.72,2.23,75.7,264.37
28.12,0.0,1.64,75.98,273.77
28.68,7.72,0.36,72.81,271.31
27.99,0.0,1.12,73.42,212.81
28.08,7.72,1.25,74.8,246.43
27.22,21.41,0.77,79.82,243.9
26.9,7.14,0.34,81.09,187.76
27.07,0.0,0.53,79.7,193.62
27.94,14.28,0.39,76.69,244.16
27.61,14.28,0.12,78.82,209.48
27.39,12.84,0.16,78.39,180.05
27.49,0.0,0.83,77.19,187.4
27.01,19.26,0.22,82.19,235.44
27.36,0.0,0.78,77.42,230.04
27.46,6.42,0.88,78.87,181.19
27.74,0.0,1.04,80.19,190.99
27.51,0.0,1.15,80.53,237.54
27.3,34.43,0.75,83.51,271.18
26.18,8.61,0.7,83.22,79.87
26.38,0.0,0.18,82.59,155.25
27.06,8.82,1.31,81.73,205.41
27.68,8.82,1.06,79.86,247.16
27.57,17.64,0.93,79.69,254.65
27.52,0.0,0.33,79.0,239.17
28.15,8.82,0.54,75.44,231.7
28.01,0.0,1.37,76.72,204.86
27.68,8.72,1.88,80.74,251.49
27.42,8.72,0.94,82.41,204.01
26.85,17.43,0.65,81.83,148.15
27.17,8.72,0.29,80.89,219.18
27.3,15.69,0.63,82.22,207.14
27.32,15.69,0.5,82.93,205.66
27.54,23.53,0.5,80.62,135.21
26.91,7.84,0.8,84.38,174.7
26.93,0.0,1.18,80.38,122.86
27.26,14.68,0.78,81.97,218.98
27.37,5.59,1.01,80.84,219.88
27.65,9.79,0.86,79.89,259.24
27.28,14.68,0.61,82.42,151.28
26.81,9.79,0.32,85.23,190.64
26.96,21.32,0.72,82.8,174.09
26.98,10.66,0.74,83.09,124.59
27.53,0.0,0.79,78.22,125.07
28.36,0.0,0.7,75.81,248.92
28.23,0.0,0.46,77.1,189.32
28.09,0.0,0.44,76.3,220.51
27.67,14.12,0.35,80.97,241.89
27.75,14.12,0.24,81.65,228.03
27.74,9.41,1.04,79.53,169.76
27.4,18.82,1.19,82.51,158.33
26.69,5.04,0.55,81.92,189.88
27.04,5.04,0.79,80.98,218.73
26.94,0.0,1.11,82.7,189.41
27.24,5.04,1.06,81.46,232.75
26.68,5.04,0.55,82.95,205.04
26.33,20.15,1.39,82.92,161.9
26.46,25.18,2.4,82.96,131.49
26.41,10.07,1.06,84.2,153.71
26.56,10.07,0.63,83.59,164.37
27.04,5.04,1.71,83.72,213.03
27.15,10.07,1.14,81.96,199.52
26.76,15.13,1.26,82.74,160.6
26.51,7.57,0.39,84.94,143.67
26.91,7.57,0.99,83.0,121.11
27.69,7.57,0.47,75.56,207.52
26.72,18.91,1.51,80.98,89.09
26.88,20.21,2.92,82.4,118.97
27.13,0.0,2.47,74.79,193.06
27.39,0.0,2.7,75.19,243.15
27.57,0.0,2.89,73.79,252.91
27.53,0.0,1.53,71.2,224.61
27.11,0.0,0.63,77.98,235.38
27.51,0.0,0.96,78.06,209.6
27.27,8.32,1.55,80.37,205.72
27.76,0.0,0.42,77.96,234.42
27.37,8.32,0.43,80.65,219.55
27.3,0.0,1.17,78.94,203.18
26.83,17.15,2.3,83.05,135.15
25.94,17.15,1.12,83.84,96.19
26.63,0.0,0.24,82.66,145.31
26.66,4.29,1.97,82.07,200.94
27.35,0.0,1.86,78.57,227.71
27.62,10.69,2.74,77.21,237.27
26.44,7.13,3.49,85.02,131.34
26.59,7.13,0.84,81.35,118.9
26.98,3.56,1.97,84.58,214.1
26.75,0.0,1.08,86.06,169.98
27.2,0.0,0.64,84.23,212.03
27.53,0.0,2.62,78.83,205.39
26.87,16.02,2.8,81.6,168.57
26.89,0.0,2.4,81.07,198.97
26.87,4.64,2.4,81.68,200.58
26.86,0.0,1.93,79.1,200.17
26.25,13.93,2.24,83.58,142.92
25.55,4.64,2.46,89.21,74.65
26.33,0.0,1.58,82.95,150.43
26.81,5.77,1.13,83.59,161.09
26.3,0.0,1.24,84.74,147.31
26.55,0.0,1.01,84.68,178.4
27.07,0.0,1.33,83.83,211.91
27.44,5.77,0.65,83.8,234.49
27.21,0.0,0.71,83.69,220.14
27.03,12.66,1.06,85.42,209.95
26.26,6.33,0.54,84.9,158.54
25.83,12.66,0.34,86.0,124.67
26.39,0.0,1.15,83.89,143.0
26.02,4.61,1.78,84.08,146.14
25.97,6.91,3.06,83.47,139.9
26.11,11.51,3.14,84.19,131.98
26.56,0.0,2.13,82.01,175.33
27.05,0.0,2.84,76.77,222.86
26.67,10.31,2.91,80.98,188.19
26.84,0.0,2.93,81.39,154.94
26.95,10.31,1.53,81.04,171.25
27.57,0.0,0.23,79.94,231.67
27.0,0.0,1.35,86.23,219.65
26.96,0.0,2.13,85.76,210.22
26.94,0.0,0.37,83.54,180.57
27.23,0.0,0.93,81.02,197.02
27.25,2.63,2.36,78.5,191.81
26.67,5.26,4.43,80.16,173.07
25.95,7.89,4.77,84.83,101.12
25.45,21.5,3.28,86.46,84.59
25.98,0.0,2.8,82.63,142.55
26.7,0.0,2.37,79.41,207.85
26.76,12.9,3.17,77.72,149.54
25.76,17.2,3.15,82.5,111.45
25.7,23.26,2.63,84.78,123.39
25.09,9.97,4.32,86.56,29.14
26.49,0.0,0.4,79.4,112.5
27.21,0.0,0.14,80.56,200.67
26.99,3.32,0.46,81.84,213.54
26.6,0.0,0.87,81.65,209.21
26.8,4.39,3.01,78.11,161.69
27.24,0.0,0.46,79.31,234.62
27.45,0.0,0.38,81.43,243.09
27.42,0.0,0.53,80.98,233.33
26.83,17.12,0.5,83.27,205.05
26.15,17.12,2.21,85.81,126.91
25.96,8.56,2.07,86.2,150.19
25.55,0.0,1.19,87.99,155.74
26.2,0.0,2.06,81.67,184.89
25.81,13.18,2.24,85.65,135.84
26.07,4.39,1.87,82.09,183.41
25.56,20.08,3.81,84.35,128.27
25.24,30.74,3.5,86.88,121.09
25.81,4.39,4.89,80.94,175.13
26.12,0.0,5.42,76.23,227.14
25.5,27.0,5.47,79.74,139.66
25.2,9.0,2.94,84.83,74.6
26.28,0.0,0.23,85.05,159.47
26.16,4.5,0.64,87.34,140.31
26.16,0.0,0.78,85.1,163.44
26.12,10.22,2.28,83.87,186.71
26.48,0.0,4.15,76.93,219.17
26.11,10.22,3.45,80.33,106.01
25.73,7.67,4.09,80.76,90.34
27.12,0.0,1.47,74.52,257.83
27.26,0.0,0.69,79.51,254.43
27.32,0.0,1.25,78.2,257.05
27.2,0.0,0.4,78.28,235.33
27.15,15.09,1.11,81.54,225.24
26.27,0.0,3.38,76.3,134.34
26.16,0.0,4.84,75.24,226.34
25.36,0.0,6.54,74.22,232.09
25.25,0.0,6.35,68.65,258.28
25.22,0.0,5.98,75.32,204.88
24.79,27.41,5.19,81.61,70.77
24.72,25.85,4.21,85.34,77.45
25.2,51.7,1.29,86.45,145.78
25.71,0.0,0.44,85.58,208.15
26.02,0.0,1.96,83.22,224.35
25.89,0.0,1.89,82.49,223.38
26.31,0.0,2.18,82.05,219.96
26.43,0.0,2.43,79.93,226.72
25.55,21.07,0.14,88.38,141.62
26.07,0.0,0.63,83.79,251.58
25.92,7.02,3.19,80.99,220.14
